id,score_date,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,region_emea,region_apac,region_latam,region_amer,customer_age_quarters,sales_assisted,legacy_flag,product_counts,billing_dunning_not_ok,crm_industry_current,crm_employee_range,crm_success_owner_change,csat_score,csat_response_rate,nps_score,nps_score_all_time,avg_nps_rating,avg_nps_rating_all_time,outreach_call_90dayflag,num_low_sev_outages,num_high_sev_outages,months_since_high_sev_outage,num_tickets_deflected,max_tickets_per_agent,current_arr,future_arr,arr_change,fx_impact,seat_change_arr,product_change_arr,discount_arr_usd,team_plus,pro_plus,ent_plus,discount_arr_usd_percentage,product_counts_percentage,total_pool_max_agents,max_seats,agent_utilization,is_provisioned_any_channel_M_before,max_seats_M_before,agent_utilization_increase,agent_utilization_decrease,seat_utilization,seat_utilization_M_before,seat_utilization_increase,seat_utilization_decrease
JMAN_10979316,2023-03-31,1,0,0,0,0,0,1,0,0,14,0,0,2,0,Technology,50 - 99,0,0,0,0.0,0.0,0.0,8.0,0,2,0,3.0,0,0,816.0,816.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_10069485,2023-02-24,1,0,0,0,0,0,0,0,1,15,1,0,3,0,Manufacturing & Resources,50 - 99,0,0,0,0.0,0.0,0.0,0.0,0,9,1,1.0,0,38,2940.0,3528.0,588.0,0.0,588.0,0.0,0.0,1,1,0,100,100,0,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2470297,2023-03-03,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Financial Services,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,10,0,6.0,0,0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2464269,2023-03-03,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,11,0,12.0,0,79,130.68,1668.0,-133.56,2.88,0.0,-133.56,0.0,0,0,0,100,100,0,1.0,0.5,2.0,3.0,0,1,1.0,0.666666667,1,0
JMAN_9022559,2023-03-24,1,0,0,0,0,0,0,1,0,16,1,0,5,1,Telecommunications,100 - 249,0,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0,43646.4,1668.0,-43646.4,0.0,0.0,-43646.4,0.0,1,1,1,100,100,0,50.0,0.0,8.0,50.0,0,0,0.16,0.16,0,0
JMAN_10979474,2023-01-20,0,1,0,1,0,0,1,0,0,16,1,0,1,0,Government,500 - 999,0,0,0,0.0,0.0,0.0,0.0,0,2,0,1.0,0,0,588.0,588.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,0
JMAN_9000568,2023-03-17,1,0,0,0,0,0,0,0,1,17,1,0,5,0,Transportation,50 - 99,0,0,0,0.0,0.0,0.0,0.0,1,11,0,6.0,1,238,15996.0,15996.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,17.0,0.25,17.0,17.0,0,1,0.941176471,1.0,0,1
JMAN_9089265,2023-01-20,1,0,0,0,0,0,0,0,1,15,1,0,1,0,Corporate Services,100 - 249,0,100,50,0.0,0.0,0.0,0.0,1,8,0,10.0,0,66,8316.0,8316.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,10.0,0.1,10.0,10.0,0,1,1.0,1.0,0,0
JMAN_11272416,2023-03-24,1,0,0,0,0,0,0,0,1,6,1,0,1,0,Corporate Services,100 - 249,0,0,0,0.0,100.0,0.0,10.0,0,10,0,1.0,34,36,9600.0,9600.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,10.0,0.2,10.0,10.0,0,1,1.0,1.0,0,0
JMAN_2446292,2023-01-27,0,1,0,0,0,1,0,0,0,17,0,0,2,0,"Retail, Wholesale & Distribution",Unknown,0,0,0,0.0,0.0,0.0,0.0,0,6,0,2.0,0,86,432.0,432.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,4.0,0.0,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_12624548,2023-01-06,1,0,0,0,0,0,0,0,1,8,1,0,1,0,Corporate Services,Unknown,0,100,33,100.0,100.0,10.0,10.0,1,0,0,0.0,0,0,5940.0,5940.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,5.0,0.0,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_9014071,2023-02-03,0,1,0,0,0,0,1,0,0,13,0,0,6,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,9,0,11.0,0,0,300.0,300.0,0.0,0.0,0.0,-228.0,0.0,1,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9892189,2023-01-27,0,1,0,0,0,0,0,1,0,11,0,0,2,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,8,0,6.0,0,0,228.0,1668.0,-228.0,0.0,0.0,-228.0,0.0,1,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2371381,2023-03-24,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,10,0,1.0,0,0,72.6,76.08,0.0,3.48,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9023151,2023-02-24,0,1,1,0,0,0,0,0,1,17,0,0,4,0,Technology,500 - 999,0,0,0,0.0,0.0,0.0,0.0,0,12,0,5.0,0,105,10740.0,1668.0,-10740.0,0.0,0.0,-10740.0,0.0,1,1,1,100,100,0,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2431752,2023-03-24,0,1,0,0,0,1,0,0,0,17,0,0,6,0,Education,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,10,0,1.0,0,0,566.52,593.64,0.0,27.12,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2450544,2023-02-03,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Unknown,Unknown,0,0,50,0.0,0.0,0.0,0.0,0,10,0,11.0,0,62,912.0,912.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,4.0,0.25,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_15755482,2023-02-24,1,0,0,0,0,0,0,0,1,1,0,0,1,0,"Retail, Wholesale & Distribution",100 - 249,0,0,0,0.0,0.0,0.0,0.0,0,9,1,1.0,0,28,4500.0,8940.0,4440.0,0.0,3288.0,0.0,0.0,1,1,0,100,100,0,3.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_9003121,2023-02-03,0,1,1,0,0,0,1,0,0,17,1,0,1,0,"Retail, Wholesale & Distribution",250 - 499,0,0,0,0.0,0.0,0.0,0.0,0,9,0,11.0,583,188,75600.0,75600.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,42.0,0.384615385,37.0,42.0,1,0,0.928571429,0.880952381,1,0
JMAN_9011230,2023-01-20,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Unknown,Unknown,0,100,25,0.0,0.0,0.0,0.0,0,7,0,4.0,0,67,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,4.0,0.5,4.0,4.0,1,0,1.0,1.0,0,0
JMAN_9086153,2023-01-27,0,1,1,0,0,0,1,0,0,15,1,0,5,0,"Retail, Wholesale & Distribution",500 - 999,0,50,40,0.0,0.0,0.0,0.0,0,6,0,10.0,0,73,21480.0,1668.0,-21480.0,0.0,0.12,-21480.0,0.0,1,1,1,100,100,0,10.0,0.1,10.0,10.0,0,1,1.0,1.0,0,0
JMAN_18409963,2023-01-06,0,1,0,0,0,0,0,0,1,16,0,0,1,0,Corporate Services,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,336.0,336.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,2.0,0.0,0.0,2.0,0,0,0.0,0.0,0,0
JMAN_18410825,2023-03-31,0,1,0,0,0,0,1,0,0,17,0,0,1,0,Media & Entertainment,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0
JMAN_9026918,2023-02-10,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Media & Entertainment,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,8,0,3.0,0,1,73.92,77.16,0.0,3.24,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9045968,2023-01-27,1,0,0,0,0,1,0,0,0,16,0,0,5,0,Financial Services,100 - 249,0,0,0,0.0,0.0,0.0,0.0,0,8,0,3.0,0,0,261.48,272.88,0.0,613.2,0.0,0.0,0.0,0,0,0,100,100,0,2.0,0.0,2.0,1.0,0,0,1.0,1.0,0,0
JMAN_18390989,2023-03-10,0,1,0,0,1,1,0,0,0,17,0,0,1,0,Financial Services,1000 - 4999,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,672.0,672.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,4.0,0.0,0.0,4.0,0,0,0.0,0.0,0,0
JMAN_9032708,2023-01-06,0,1,0,0,0,0,0,0,1,12,0,0,5,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,4,0,10.0,0,57,756.0,816.0,60.0,0.0,60.0,0.0,0.0,1,0,0,100,100,0,7.0,0.142857143,7.0,7.0,0,1,1.0,1.0,0,0
JMAN_2472663,2023-01-20,0,1,0,0,0,0,0,0,1,16,0,0,3,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,7,0,4.0,0,0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9111310,2023-03-24,0,1,0,0,0,0,0,0,1,16,0,0,5,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,8,37,2700.0,2700.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,9.0,0.0,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_2469242,2023-02-03,0,1,1,0,0,1,0,0,0,17,0,0,1,0,Education,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,20.0,0,7,3457.68,3610.68,0.0,153.0,0.0,0.0,0.0,1,1,0,100,100,0,6.0,0.0,6.0,6.0,0,0,1.0,1.0,0,0
JMAN_2463558,2023-03-31,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,5,0,1.0,0,8,456.0,456.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,2.0,0.5,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2388391,2023-03-24,0,1,0,0,0,1,0,0,0,17,0,0,2,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,0,435.84,1370.16,890.64,43.68,222.6,667.92,0.0,1,0,0,100,100,0,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9022039,2023-01-13,1,0,0,0,0,0,0,0,1,15,1,0,1,0,Non-Profits & Associations,100 - 249,0,100,25,0.0,0.0,0.0,0.0,0,6,0,4.0,0,118,42768.0,45144.0,2376.0,0.0,2376.0,0.0,0.0,1,1,0,100,100,0,36.0,0.083333333,35.0,35.0,0,1,1.0,1.0,0,0
JMAN_18411232,2023-02-24,1,0,0,0,0,1,0,0,0,17,0,0,1,0,Consumer Services,50 - 99,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0
JMAN_9018509,2023-01-13,0,1,0,0,0,0,0,0,1,17,1,0,4,0,"Retail, Wholesale & Distribution",Unknown,0,100,7,0.0,0.0,0.0,0.0,0,6,0,4.0,0,232,6444.0,6444.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_10583513,2023-03-24,0,1,1,0,0,0,1,0,0,8,1,0,2,0,Corporate Services,250 - 499,0,82,42,-100.0,-33.3,0.0,3.0,0,2,0,3.0,9,2442,221520.48,207900.0,-13620.48,0.0,29700.0,-48000.0,-4679.52,1,1,0,100,100,0,150.0,0.316176471,135.0,135.0,0,1,0.906666667,1.0,0,1
JMAN_9242624,2023-03-24,0,1,1,0,0,1,0,0,0,15,1,0,4,0,Corporate Services,250 - 499,0,0,0,0.0,0.0,0.0,0.0,0,0,0,15.0,0,230,26166.84,1668.0,-27175.92,1009.08,0.0,-27175.92,0.0,1,1,1,100,100,0,13.0,0.1,10.0,13.0,0,1,0.769230769,0.769230769,0,0
JMAN_2325725,2023-03-10,0,1,0,0,0,1,0,0,0,17,0,0,2,0,Technology,Unknown,0,0,0,0.0,100.0,0.0,9.0,0,8,0,4.0,0,8,114.6,117.48,0.0,2.88,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18410393,2023-01-13,0,1,0,0,0,1,0,0,0,17,0,0,1,0,Unknown,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0
JMAN_2412645,2023-02-24,0,1,0,0,0,0,0,0,1,17,0,0,4,0,Unknown,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,12,0,5.0,0,57,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2272460,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Unknown,Unknown,0,100,100,0.0,0.0,0.0,0.0,0,10,0,7.0,0,128,649.44,661.92,0.0,12.48,0.0,0.0,0.0,1,0,0,100,100,0,2.0,0.5,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2462717,2023-02-17,0,1,0,1,0,0,0,0,1,17,0,0,7,0,"Retail, Wholesale & Distribution",1000 - 4999,0,100,100,0.0,0.0,0.0,0.0,1,11,0,5.0,0,63,2952.0,2952.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,2.0,0.0,3.0,2.0,0,1,1.0,1.0,0,0
JMAN_9020594,2023-01-20,0,1,0,0,0,0,1,0,0,17,0,0,3,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,6,0,10.0,11,25,540.0,660.0,120.0,0.0,120.0,0.0,0.0,0,0,0,100,100,0,9.0,0.555555556,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_9022086,2023-02-03,0,1,0,0,0,0,0,0,1,17,0,0,4,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,10,0,5.0,0,5,5364.0,5364.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_17088061,2023-02-24,0,1,0,0,0,0,1,0,0,17,0,0,1,0,Consumer Services,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,228.0,228.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0
JMAN_9124812,2023-03-24,0,1,0,0,0,1,0,0,0,13,0,0,6,0,Consumer Services,Unknown,0,100,50,0.0,0.0,0.0,0.0,0,8,0,4.0,0,0,108.0,319.2,211.2,0.0,108.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2449296,2023-03-31,0,1,0,0,0,0,0,0,1,17,0,0,3,0,Healthcare,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2468805,2023-01-06,0,1,0,0,0,1,0,0,0,16,0,0,5,0,Corporate Services,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,5,0,3.0,0,3,324.0,324.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2474070,2023-03-17,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Transportation,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,1,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2456825,2023-01-20,0,1,0,0,0,0,0,0,1,16,0,0,2,0,Media & Entertainment,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,8,0,10.0,0,14,5340.0,5340.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9003814,2023-01-20,1,0,0,0,0,1,0,0,0,16,0,0,3,0,Financial Services,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,19.0,0,15,3216.12,3253.8,0.0,37.68,0.0,0.0,0.0,1,0,0,100,100,0,10.0,0.0,9.0,10.0,0,1,0.9,0.9,0,0
JMAN_9003431,2023-01-20,1,0,0,0,0,1,0,0,0,16,0,0,3,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,13.0,1,307,6600.0,6900.0,300.0,0.0,300.0,0.0,0.0,1,0,0,100,100,0,22.0,0.136363636,22.0,22.0,0,1,1.0,1.0,0,0
JMAN_2457132,2023-02-17,1,0,0,0,0,0,0,0,1,17,1,0,3,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,10,0,11.0,6,1103,42240.0,42240.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,55.0,0.272727273,54.0,55.0,0,1,1.0,0.981818182,1,0
JMAN_18410392,2023-03-24,0,1,0,0,0,0,1,0,0,17,0,0,1,1,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,228.0,168.0,-60.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0
JMAN_10069485,2023-01-27,1,0,0,0,0,0,0,0,1,15,1,0,3,0,Manufacturing & Resources,50 - 99,0,0,0,0.0,0.0,0.0,0.0,0,7,1,1.0,0,42,2940.0,3528.0,588.0,0.0,588.0,0.0,0.0,1,1,0,100,100,0,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2469134,2023-03-10,0,1,0,1,0,0,0,0,1,16,1,0,5,0,Financial Services,Unknown,0,0,0,0.0,0.0,0.0,0.0,1,8,0,6.0,0,70,39600.0,39600.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,15.0,0.222222222,8.0,15.0,0,1,0.6,0.533333333,1,0
JMAN_9001220,2023-03-10,0,1,0,0,0,0,0,0,1,17,0,0,3,0,Manufacturing & Resources,Unknown,0,0,33,0.0,0.0,0.0,0.0,0,10,0,12.0,0,87,5340.0,5340.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,5.0,0.2,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_12581551,2023-01-06,0,1,0,0,0,0,0,0,1,4,0,0,2,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,9,816.0,1224.0,408.0,0.0,408.0,0.0,0.0,1,1,0,100,100,0,2.0,0.0,1.0,2.0,0,0,0.5,0.5,0,0
JMAN_18410384,2023-01-27,0,1,0,0,0,1,0,0,0,16,0,0,1,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,708.0,708.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0
JMAN_9002536,2023-03-03,0,1,0,0,0,0,0,0,1,16,0,0,7,0,Manufacturing & Resources,Unknown,0,0,0,100.0,100.0,10.0,10.0,0,10,0,6.0,0,324,3816.0,4680.0,864.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2478786,2023-02-24,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,12,0,5.0,0,17,1632.0,1632.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_14773525,2023-01-06,1,0,0,0,0,0,0,0,1,1,1,0,1,0,Financial Services,50 - 99,0,100,50,0.0,0.0,0.0,0.0,0,0,0,0.0,0,13,10680.0,10680.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,10.0,0.0,6.0,10.0,0,0,0.7,0.6,1,0
JMAN_2481252,2023-03-10,1,0,0,0,0,1,0,0,0,17,1,0,3,0,Education,100 - 249,0,0,0,50.0,50.0,8.5,8.5,0,0,0,15.0,0,52,11880.0,11880.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,10.0,0.0,9.0,10.0,0,1,0.8,0.9,0,1
JMAN_2481252,2023-01-27,1,0,0,0,0,1,0,0,0,16,1,0,3,0,Education,100 - 249,0,0,0,50.0,50.0,8.5,8.5,0,0,0,13.0,0,63,11880.0,11880.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,10.0,0.0,9.0,10.0,0,0,0.9,0.9,0,0
JMAN_10410810,2023-01-13,0,1,1,0,0,0,0,0,1,8,1,0,1,0,Corporate Services,250 - 499,0,0,0,0.0,0.0,0.0,7.0,1,6,1,1.0,68,28,22932.0,45360.0,22428.0,0.0,9828.0,0.0,0.0,1,1,0,100,100,0,21.0,0.0,8.0,9.0,0,1,0.380952381,0.888888889,0,1
JMAN_2478411,2023-02-24,0,1,0,0,0,0,1,0,0,17,0,0,5,0,Corporate Services,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,3,0,2.0,0,8,102.0,144.0,42.0,0.0,0.0,0.0,-18.0,0,0,0,100,100,0,2.0,1.0,1.0,2.0,1,0,1.0,0.5,1,0
JMAN_2451147,2023-02-17,0,1,0,0,0,0,0,0,1,17,0,0,4,0,Technology,Unknown,0,0,0,-100.0,-100.0,4.0,4.0,0,11,0,5.0,0,21,4680.0,5580.0,900.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2477395,2023-03-24,0,1,0,0,0,0,0,0,1,17,0,0,4,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0,2736.0,2736.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,2.0,0.0,1.0,2.0,0,0,0.5,0.5,0,0
JMAN_2470977,2023-03-10,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,12,1140.0,1140.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,5.0,0.0,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_9100265,2023-02-03,1,0,0,0,0,0,0,0,1,16,1,0,1,0,Telecommunications,50 - 99,0,0,100,0.0,0.0,0.0,0.0,0,10,0,11.0,0,9,3600.0,3600.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9007298,2023-03-10,0,1,0,0,0,1,0,0,0,17,0,0,2,0,Non-Profits & Associations,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,17,0,1.0,0,8,484.08,495.84,0.0,11.76,0.0,0.0,0.0,1,0,0,100,100,0,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2446861,2023-03-31,0,1,0,0,1,1,0,0,0,17,0,0,5,0,Energy & Utilities,250 - 499,0,0,0,0.0,0.0,0.0,0.0,0,0,0,15.0,0,14,2396.76,2511.96,0.0,345.6,0.0,0.0,0.0,1,0,0,100,100,0,11.0,0.0,11.0,11.0,0,1,1.0,1.0,0,0
JMAN_18410387,2023-03-17,0,1,0,0,0,1,0,0,0,17,0,0,1,0,Unknown,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,840.0,840.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,2.0,0.0,0.0,2.0,0,0,0.0,0.0,0,0
JMAN_18391384,2023-02-03,0,1,0,0,0,1,0,0,0,17,0,0,1,0,Unknown,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0
JMAN_10601574,2023-02-17,0,1,0,0,1,0,0,0,1,16,0,0,5,0,Government,100 - 249,0,0,0,0.0,-100.0,0.0,4.0,0,10,0,11.0,0,2,2784.0,4176.0,1392.0,0.0,1392.0,0.0,0.0,1,1,0,100,100,0,4.0,0.0,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_18390619,2023-01-20,0,1,0,0,0,1,0,0,0,16,0,0,1,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,348.0,348.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0
JMAN_9410413,2023-01-27,0,1,0,0,0,0,0,0,1,13,1,0,3,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,7,1,1.0,0,0,1295.04,1668.0,-1295.04,0.0,0.0,-1295.04,0.0,1,1,1,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2374491,2023-02-10,1,0,0,0,0,0,0,0,1,17,1,0,6,0,Healthcare,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,11,0,7.0,0,15,4040.04,5228.04,1188.0,0.0,1010.01,0.0,-711.96,1,1,0,-71100,120,0,4.0,0.5,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_2429595,2023-03-31,0,1,0,0,0,0,1,0,0,17,0,0,5,0,Healthcare,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,8,0,12.0,0,0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2386204,2023-03-24,0,1,0,0,0,1,0,0,0,13,0,0,4,0,Corporate Services,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,0,936.0,1668.0,-936.0,0.0,0.0,-936.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9164427,2023-02-10,0,1,0,0,0,0,0,0,1,16,1,0,5,0,Corporate Services,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,12,0,11.0,0,725,95232.0,95232.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,31.0,0.064516129,31.0,31.0,0,1,1.0,1.0,0,0
